"loadstep vs. Force(1,v,G)
"loadstep vs. Force(6,v,G)
       0    0.000000E+00
       1    0.117992E-18
       2   -0.895592E-15
       3    0.133224E-13
       4    0.117302E-15
       5   -0.254168E-14
       6   -0.278852E-15
       7    0.165638E-15
       8    0.133227E-13
       9    0.000000E+00
      10    0.133201E-13
      11    0.612476E-17
      12    0.133337E-13
      13    0.122858E-16
      14    0.266497E-13
      15   -0.910592E-17
      16    0.133132E-13


"loadstep vs. Force(7,v,G)
       0    0.000000E+00
       1    0.130919E-13
       2    0.683852E-19
       3    0.282730E-15
       4    0.818825E-15
       5   -0.133220E-13
       6   -0.967871E-15
       7    0.762581E-15
       8   -0.133218E-13
       9   -0.133237E-13
      10   -0.153298E-13
      11    0.306238E-17
      12   -0.266380E-13
      13    0.409528E-17
      14   -0.266583E-13
      15    0.667955E-14
      16    0.471966E-17


"loadstep vs. Force(8,v,G)
       0    0.000000E+00
       1   -0.134072E-13
       2    0.683852E-19
       3    0.104082E-15
       4   -0.834381E-15
       5    0.133233E-13
       6    0.244024E-14
       7   -0.139206E-14
       8    0.133235E-13
       9    0.133217E-13
      10    0.126340E-13
      11    0.306238E-17
      12    0.266527E-13
      13    0.409528E-17
      14    0.266324E-13
      15   -0.664313E-14
      16    0.471966E-17


"loadstep vs. Force(9,v,G)
       0    0.000000E+00
       1   -0.136991E-13
       2   -0.133228E-13
       3   -0.128645E-13
       4    0.210789E-15
       5   -0.125185E-32
       6    0.682398E-14
       7    0.338927E-18
       8   -0.137218E-13
       9   -0.266464E-13
      10   -0.348942E-14
      11   -0.122495E-16
      12   -0.133227E-13
      13   -0.163811E-16
      14   -0.266410E-13
      15    0.667044E-14
      16   -0.133368E-13


"loadstep vs. Force(10,v,G)
       0    0.000000E+00
       1    0.140140E-13
       2    0.133225E-13
       3    0.124775E-13
       4   -0.101954E-14
       5   -0.115556E-32
       6   -0.769038E-14
       7    0.338927E-18
       8    0.131806E-13
       9    0.266443E-13
      10    0.618775E-14
      11   -0.122495E-16
      12    0.133227E-13
      13   -0.163811E-16
      14    0.266497E-13
      15   -0.665223E-14
      16    0.133085E-13


"loadstep vs. Force(11,v,G)
       0    0.000000E+00
       1   -0.133225E-13
       2   -0.268403E-13
       3   -0.264252E-13
       4   -0.140296E-13
       5   -0.133236E-13
       6    0.646155E-14
       7   -0.616314E-15
       8   -0.267554E-13
       9   -0.270366E-13
      10   -0.133214E-13
      11   -0.137807E-16
      12   -0.770372E-33
      13    0.133350E-13
      14   -0.266497E-13
      15   -0.136589E-16
      16   -0.136646E-13


"loadstep vs. Force(12,v,G)
       0    0.000000E+00
       1    0.133229E-13
       2    0.265727E-13
       3    0.267272E-13
       4    0.140741E-13
       5    0.133218E-13
       6   -0.558850E-14
       7   -0.215838E-15
       8    0.280520E-13
       9    0.265036E-13
      10    0.133239E-13
      11   -0.137807E-16
      12   -0.770372E-33
      13   -0.133104E-13
      14    0.266410E-13
      15   -0.136589E-16
      16    0.132035E-13


"loadstep vs. Force(13,v,G)
       0    0.000000E+00
       1   -0.133911E-13
       2   -0.136355E-13
       3   -0.129692E-13
       4   -0.270455E-13
       5   -0.133216E-13
       6    0.493651E-15
       7   -0.143703E-13
       8   -0.123658E-13
       9   -0.139830E-13
      10   -0.137528E-13
      11   -0.133166E-13
      12   -0.368440E-17
      13    0.141096E-13
      14   -0.132926E-13
      15    0.664313E-14
      16   -0.632240E-15


"loadstep vs. Force(14,v,G)
       0    0.000000E+00
       1    0.132972E-13
       2    0.139028E-13
       3    0.126678E-13
       4    0.273884E-13
       5    0.133238E-13
       6   -0.922672E-15
       7    0.152004E-13
       8    0.116154E-13
       9    0.145201E-13
      10    0.131684E-13
      11    0.133288E-13
      12   -0.368440E-17
      13   -0.130528E-13
      14    0.133528E-13
      15   -0.667955E-14
      16    0.110279E-14


"loadstep vs. Force(15,v,G)
       0    0.000000E+00
       1   -0.134821E-13
       2    0.273541E-18
       3   -0.237718E-18
       4   -0.132433E-13
       5   -0.672351E-18
       6   -0.109322E-17
       7   -0.133220E-13
       8   -0.250400E-17
       9   -0.133206E-13
      10   -0.751239E-15
      11   -0.127596E-13
      12   -0.400926E-15
      13    0.137543E-14
      14   -0.132428E-13
      15    0.663320E-14
      16    0.666606E-14


"loadstep vs. Force(16,v,G)
       0    0.000000E+00
       1    0.135061E-13
       2    0.273541E-18
       3   -0.237718E-18
       4    0.133538E-13
       5   -0.672351E-18
       6   -0.109322E-17
       7    0.133234E-13
       8   -0.250400E-17
       9    0.133247E-13
      10    0.133054E-14
      11    0.135213E-13
      12   -0.128526E-15
      13   -0.229899E-14
      14    0.133222E-13
      15   -0.665199E-14
      16   -0.665662E-14


"loadstep vs. Force(17,v,G)
       0    0.000000E+00
       1   -0.134008E-13
       2   -0.133227E-13
       3   -0.133225E-13
       4    0.120611E-15
       5    0.594792E-16
       6    0.723260E-16
       7    0.338927E-18
       8   -0.539260E-32
       9   -0.130737E-13
      10   -0.133214E-13
      11    0.944939E-15
      12   -0.143221E-13
      13    0.134133E-13
      14   -0.131835E-13
      15   -0.407834E-15
      16    0.724425E-14


"loadstep vs. Force(18,v,G)
       0    0.000000E+00
       1    0.134706E-13
       2    0.133227E-13
       3    0.133228E-13
       4   -0.228557E-15
       5    0.233307E-16
       6    0.293671E-16
       7    0.338927E-18
       8   -0.587409E-32
       9    0.134229E-13
      10    0.133239E-13
      11   -0.166371E-14
      12    0.143562E-13
      13   -0.135383E-13
      14    0.130869E-13
      15   -0.407605E-16
      16   -0.646178E-14


"loadstep vs. Force(19,v,G)
       0    0.000000E+00
       1   -0.133225E-13
       2   -0.266455E-13
       3   -0.266453E-13
       4   -0.467158E-18
       5    0.850736E-16
       6    0.104276E-15
       7    0.666100E-14
       8    0.834668E-18
       9    0.361265E-15
      10   -0.266441E-13
      11   -0.122495E-16
      12   -0.138356E-13
      13    0.133227E-13
      14   -0.133356E-13
      15    0.622969E-14
      16    0.996193E-15

